"Group.1"	"Sample"	"value"	"SampleID"	"Genotype"	"Germplasm"	"Treatment"	"Compartment"	"Block"	"Plot"
"284.1"	"Chthoniobacterales"	"CK_R68_2"	0.002932895	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.2"	"Dongiales"	"CK_R68_2"	0.004809948	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.3"	"Steroidobacterales"	"CK_R68_2"	0.002287658	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.4"	"Paenibacillales"	"CK_R68_2"	0.003578132	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.5"	"Solirubrobacterales"	"CK_R68_2"	0.008153449	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.6"	"Xanthomonadales"	"CK_R68_2"	0.000703895	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.7"	"Propionibacteriales"	"CK_R68_2"	0.005279212	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.8"	"Pseudomonadales"	"CK_R68_2"	0.017128109	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.9"	"Chloroflexales"	"CK_R68_2"	0.027041295	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.10"	"Frankiales"	"CK_R68_2"	0.009619897	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.11"	"Polyangiales"	"CK_R68_2"	0.011555608	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.12"	"Corynebacteriales"	"CK_R68_2"	0.008094791	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.13"	"Gammaproteobacteria_Incertae_Sedis"	"CK_R68_2"	0.006862975	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.14"	"KD4-96"	"CK_R68_2"	0.009209291	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.15"	"Pseudonocardiales"	"CK_R68_2"	0.008094791	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.16"	"Microtrichales"	"CK_R68_2"	0.00756687	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.17"	"Micrococcales"	"CK_R68_2"	0.026689348	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.18"	"Chitinophagales"	"CK_R68_2"	0.00615908	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.19"	"Gemmatimonadales"	"CK_R68_2"	0.022348663	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.20"	"Sphingomonadales"	"CK_R68_2"	0.018653214	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.21"	"Clostridia"	"CK_R68_2"	0.025046926	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.22"	"Bryobacterales"	"CK_R68_2"	0.026923979	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.23"	"Vicinamibacterales"	"CK_R68_2"	0.044052088	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.24"	"Bacillales"	"CK_R68_2"	0.029974191	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.25"	"Gaiellales"	"CK_R68_2"	0.092092914	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.26"	"Rhizobiales"	"CK_R68_2"	0.127170343	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.27"	"Burkholderiales"	"CK_R68_2"	0.229645706	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"284.28"	"Pyrinomonadales"	"CK_R68_2"	0.168289535	"CK_R68_2"	"X68"	"Landrace"	"CK"	"Root"	2	"P14"
"285"	"<0.5%"	"CK_R68_3"	0.031857675	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.1"	"Chthoniobacterales"	"CK_R68_3"	0.004964832	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.2"	"Dongiales"	"CK_R68_3"	0.006324251	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.3"	"Steroidobacterales"	"CK_R68_3"	0.003250783	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.4"	"Paenibacillales"	"CK_R68_3"	0.006442461	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.5"	"Solirubrobacterales"	"CK_R68_3"	0.007388144	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.6"	"Xanthomonadales"	"CK_R68_3"	0.002482416	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.7"	"Propionibacteriales"	"CK_R68_3"	0.014244341	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.8"	"Pseudomonadales"	"CK_R68_3"	0.008570246	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.9"	"Chloroflexales"	"CK_R68_3"	0.003605414	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.10"	"Frankiales"	"CK_R68_3"	0.010698032	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.11"	"Polyangiales"	"CK_R68_3"	0.008215616	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.12"	"Corynebacteriales"	"CK_R68_3"	0.006619777	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.13"	"Gammaproteobacteria_Incertae_Sedis"	"CK_R68_3"	0.003723624	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.14"	"KD4-96"	"CK_R68_3"	0.018204386	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.15"	"Pseudonocardiales"	"CK_R68_3"	0.03179857	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.16"	"Microtrichales"	"CK_R68_3"	0.014894497	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.17"	"Micrococcales"	"CK_R68_3"	0.012293871	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.18"	"Chitinophagales"	"CK_R68_3"	0.013357763	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.19"	"Gemmatimonadales"	"CK_R68_3"	0.030793782	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.20"	"Sphingomonadales"	"CK_R68_3"	0.013003133	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.21"	"Clostridia"	"CK_R68_3"	0.037177138	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.22"	"Bryobacterales"	"CK_R68_3"	0.053312844	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.23"	"Vicinamibacterales"	"CK_R68_3"	0.047106803	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.24"	"Bacillales"	"CK_R68_3"	0.020627697	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.25"	"Gaiellales"	"CK_R68_3"	0.067557184	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.26"	"Rhizobiales"	"CK_R68_3"	0.089958035	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.27"	"Burkholderiales"	"CK_R68_3"	0.23364265	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"285.28"	"Pyrinomonadales"	"CK_R68_3"	0.137833205	"CK_R68_3"	"X68"	"Landrace"	"CK"	"Root"	3	"P14"
"286"	"<0.5%"	"CK_R69_1"	0.016009487	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.1"	"Chthoniobacterales"	"CK_R69_1"	0.004595316	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.2"	"Dongiales"	"CK_R69_1"	0	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.3"	"Steroidobacterales"	"CK_R69_1"	0.00444708	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.4"	"Paenibacillales"	"CK_R69_1"	0.0037059	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.5"	"Solirubrobacterales"	"CK_R69_1"	0.00667062	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.6"	"Xanthomonadales"	"CK_R69_1"	0.014082419	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.7"	"Propionibacteriales"	"CK_R69_1"	0.032315446	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.8"	"Pseudomonadales"	"CK_R69_1"	0.018974207	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.9"	"Chloroflexales"	"CK_R69_1"	0.00667062	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.10"	"Frankiales"	"CK_R69_1"	0.017047139	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.11"	"Polyangiales"	"CK_R69_1"	0.012303587	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.12"	"Corynebacteriales"	"CK_R69_1"	0.013934183	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.13"	"Gammaproteobacteria_Incertae_Sedis"	"CK_R69_1"	0.00592944	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.14"	"KD4-96"	"CK_R69_1"	0.031574266	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.15"	"Pseudonocardiales"	"CK_R69_1"	0.024755411	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.16"	"Microtrichales"	"CK_R69_1"	0.008004744	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.17"	"Micrococcales"	"CK_R69_1"	0.012303587	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.18"	"Chitinophagales"	"CK_R69_1"	0.021938927	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.19"	"Gemmatimonadales"	"CK_R69_1"	0.018677735	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.20"	"Sphingomonadales"	"CK_R69_1"	0.013785947	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.21"	"Clostridia"	"CK_R69_1"	0.021494219	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.22"	"Bryobacterales"	"CK_R69_1"	0.016009487	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.23"	"Vicinamibacterales"	"CK_R69_1"	0.050103765	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.24"	"Bacillales"	"CK_R69_1"	0.033353098	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.25"	"Gaiellales"	"CK_R69_1"	0.079009784	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.26"	"Rhizobiales"	"CK_R69_1"	0.112214646	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.27"	"Burkholderiales"	"CK_R69_1"	0.128075897	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"286.28"	"Pyrinomonadales"	"CK_R69_1"	0.240735251	"CK_R69_1"	"X69"	"Landrace"	"CK"	"Root"	1	"P08"
"287"	"<0.5%"	"CK_R69_2"	0.016383335	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.1"	"Chthoniobacterales"	"CK_R69_2"	0.00325905	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.2"	"Dongiales"	"CK_R69_2"	0.002906721	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.3"	"Steroidobacterales"	"CK_R69_2"	0.005637276	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.4"	"Paenibacillales"	"CK_R69_2"	0.003082886	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.5"	"Solirubrobacterales"	"CK_R69_2"	0.014974016	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.6"	"Xanthomonadales"	"CK_R69_2"	0.001585484	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.7"	"Propionibacteriales"	"CK_R69_2"	0.006341936	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.8"	"Pseudomonadales"	"CK_R69_2"	0.009953316	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.9"	"Chloroflexales"	"CK_R69_2"	0.026865146	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.10"	"Frankiales"	"CK_R69_2"	0.008015503	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.11"	"Polyangiales"	"CK_R69_2"	0.007134678	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.12"	"Corynebacteriales"	"CK_R69_2"	0.006165771	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.13"	"Gammaproteobacteria_Incertae_Sedis"	"CK_R69_2"	0.005196864	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.14"	"KD4-96"	"CK_R69_2"	0.007310843	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.15"	"Pseudonocardiales"	"CK_R69_2"	0.00792742	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.16"	"Microtrichales"	"CK_R69_2"	0.026336651	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.17"	"Micrococcales"	"CK_R69_2"	0.012155377	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.18"	"Chitinophagales"	"CK_R69_2"	0.009777151	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.19"	"Gemmatimonadales"	"CK_R69_2"	0.014357439	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.20"	"Sphingomonadales"	"CK_R69_2"	0.024575002	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.21"	"Clostridia"	"CK_R69_2"	0.027129393	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.22"	"Bryobacterales"	"CK_R69_2"	0.018673478	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.23"	"Vicinamibacterales"	"CK_R69_2"	0.034880648	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.24"	"Bacillales"	"CK_R69_2"	0.046507531	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.25"	"Gaiellales"	"CK_R69_2"	0.078833788	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.26"	"Rhizobiales"	"CK_R69_2"	0.116533075	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.27"	"Burkholderiales"	"CK_R69_2"	0.180745177	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"287.28"	"Pyrinomonadales"	"CK_R69_2"	0.247071259	"CK_R69_2"	"X69"	"Landrace"	"CK"	"Root"	2	"P08"
"288"	"<0.5%"	"CK_R69_3"	0.018276515	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.1"	"Chthoniobacterales"	"CK_R69_3"	0.013920455	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.2"	"Dongiales"	"CK_R69_3"	0.010795455	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.3"	"Steroidobacterales"	"CK_R69_3"	0.002462121	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.4"	"Paenibacillales"	"CK_R69_3"	0.007575758	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.5"	"Solirubrobacterales"	"CK_R69_3"	0.009469697	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.6"	"Xanthomonadales"	"CK_R69_3"	0.002083333	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.7"	"Propionibacteriales"	"CK_R69_3"	0.008712121	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.8"	"Pseudomonadales"	"CK_R69_3"	0.006818182	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.9"	"Chloroflexales"	"CK_R69_3"	0.00407197	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.10"	"Frankiales"	"CK_R69_3"	0.010037879	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.11"	"Polyangiales"	"CK_R69_3"	0.011363636	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.12"	"Corynebacteriales"	"CK_R69_3"	0.014867424	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.13"	"Gammaproteobacteria_Incertae_Sedis"	"CK_R69_3"	0.003409091	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.14"	"KD4-96"	"CK_R69_3"	0.031060606	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.15"	"Pseudonocardiales"	"CK_R69_3"	0.021969697	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.16"	"Microtrichales"	"CK_R69_3"	0.00719697	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.17"	"Micrococcales"	"CK_R69_3"	0.021780303	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.18"	"Chitinophagales"	"CK_R69_3"	0.0125	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.19"	"Gemmatimonadales"	"CK_R69_3"	0.023484848	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.20"	"Sphingomonadales"	"CK_R69_3"	0.026231061	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.21"	"Clostridia"	"CK_R69_3"	0.023768939	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.22"	"Bryobacterales"	"CK_R69_3"	0.028693182	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.23"	"Vicinamibacterales"	"CK_R69_3"	0.052272727	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.24"	"Bacillales"	"CK_R69_3"	0.021496212	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.25"	"Gaiellales"	"CK_R69_3"	0.050473485	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.26"	"Rhizobiales"	"CK_R69_3"	0.11032197	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.27"	"Burkholderiales"	"CK_R69_3"	0.195454545	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"288.28"	"Pyrinomonadales"	"CK_R69_3"	0.180113636	"CK_R69_3"	"X69"	"Landrace"	"CK"	"Root"	3	"P08"
"289"	"<0.5%"	"CK_R7_1"	0.065561159	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.1"	"Chthoniobacterales"	"CK_R7_1"	0.023335328	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.2"	"Dongiales"	"CK_R7_1"	0.001367638	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.3"	"Steroidobacterales"	"CK_R7_1"	0.004359347	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.4"	"Paenibacillales"	"CK_R7_1"	0.001196683	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.5"	"Solirubrobacterales"	"CK_R7_1"	0.000256432	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.6"	"Xanthomonadales"	"CK_R7_1"	0.003077186	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.7"	"Propionibacteriales"	"CK_R7_1"	0.009658945	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.8"	"Pseudomonadales"	"CK_R7_1"	0.004530302	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.9"	"Chloroflexales"	"CK_R7_1"	0.002564322	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.10"	"Frankiales"	"CK_R7_1"	0.002649799	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.11"	"Polyangiales"	"CK_R7_1"	0.00820583	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.12"	"Corynebacteriales"	"CK_R7_1"	0.005214121	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.13"	"Gammaproteobacteria_Incertae_Sedis"	"CK_R7_1"	0.006496282	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.14"	"KD4-96"	"CK_R7_1"	0.006410804	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.15"	"Pseudonocardiales"	"CK_R7_1"	0.003761005	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.16"	"Microtrichales"	"CK_R7_1"	0.013163518	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.17"	"Micrococcales"	"CK_R7_1"	0.00589794	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.18"	"Chitinophagales"	"CK_R7_1"	0.001538593	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.19"	"Gemmatimonadales"	"CK_R7_1"	0.009658945	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.20"	"Sphingomonadales"	"CK_R7_1"	0.006068895	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.21"	"Clostridia"	"CK_R7_1"	0.037097188	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.22"	"Bryobacterales"	"CK_R7_1"	0.018463117	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.23"	"Vicinamibacterales"	"CK_R7_1"	0.043678947	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.24"	"Bacillales"	"CK_R7_1"	0.024617489	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.25"	"Gaiellales"	"CK_R7_1"	0.093854176	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.26"	"Rhizobiales"	"CK_R7_1"	0.198905889	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.27"	"Burkholderiales"	"CK_R7_1"	0.075391059	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"289.28"	"Pyrinomonadales"	"CK_R7_1"	0.310710317	"CK_R7_1"	"X7"	"Landrace"	"CK"	"Root"	1	"P11"
"290"	"<0.5%"	"CK_R7_2"	0.015282546	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.1"	"Chthoniobacterales"	"CK_R7_2"	0.001452337	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.2"	"Dongiales"	"CK_R7_2"	0.003168735	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.3"	"Steroidobacterales"	"CK_R7_2"	0.004324003	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.4"	"Paenibacillales"	"CK_R7_2"	0.000726168	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.5"	"Solirubrobacterales"	"CK_R7_2"	0.005281225	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.6"	"Xanthomonadales"	"CK_R7_2"	0.002508582	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.7"	"Propionibacteriales"	"CK_R7_2"	0.009770267	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.8"	"Pseudomonadales"	"CK_R7_2"	0.015810668	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.9"	"Chloroflexales"	"CK_R7_2"	0.009341167	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.10"	"Frankiales"	"CK_R7_2"	0.005512279	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.11"	"Polyangiales"	"CK_R7_2"	0.007591761	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.12"	"Corynebacteriales"	"CK_R7_2"	0.007426723	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.13"	"Gammaproteobacteria_Incertae_Sedis"	"CK_R7_2"	0.012377872	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.14"	"KD4-96"	"CK_R7_2"	0.004819118	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.15"	"Pseudonocardiales"	"CK_R7_2"	0.008780037	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.16"	"Microtrichales"	"CK_R7_2"	0.004918141	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.17"	"Micrococcales"	"CK_R7_2"	0.015612622	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.18"	"Chitinophagales"	"CK_R7_2"	0.004522049	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.19"	"Gemmatimonadales"	"CK_R7_2"	0.011750726	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.20"	"Sphingomonadales"	"CK_R7_2"	0.016899921	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
"290.21"	"Clostridia"	"CK_R7_2"	0.015282546	"CK_R7_2"	"X7"	"Landrace"	"CK"	"Root"	2	"P11"
